,sensor1,sensor2
2333,39.0,32.0
2334,39.0,32.0
2335,38.92896509491735,32.0
2336,38.82914880587876,32.0
2337,38.729332516840174,32.0
2338,38.629516227801616,32.0
2339,38.52969993876303,32.0
2340,38.429883649724445,32.0
2341,38.33006736068586,32.0
2342,38.2302510716473,32.0
2343,38.13043478260872,31.82995208482004
2344,38.03061849357013,31.63013558976445
2345,38.0,31.43031909470892
2346,38.0,31.23050259965333
2347,38.0,31.030686104597805
2348,38.0,31.0
2349,38.0,31.0
2350,38.0,31.0
2351,38.0,31.0
2352,38.0,31.0
2353,38.0,31.0
2354,38.0,31.0
2355,38.0,31.0
2356,38.0,31.0
2357,38.0,31.0
2358,38.0,31.0
2359,38.0,31.0
2360,38.0,31.0
2361,38.0,31.0
2362,38.0,31.0
2363,38.0,31.0
2364,38.0,31.0
2365,38.0,31.0
2366,38.0,31.0
2367,38.0,31.0
2368,38.0,31.0
2369,38.0,31.0
2370,38.0,31.0
2371,38.0,31.0
2372,38.0,31.0
2373,38.0,31.0
2374,38.0,31.0
2375,38.0,31.0
2376,38.0,31.0
2377,38.0,31.0
2378,38.0,31.0
2379,38.0,31.0
2380,38.0,31.0
2381,38.0,31.0
2382,38.0,31.0
2383,38.0,31.0
2384,38.0,31.0
2385,38.0,31.0
2386,38.0,31.0
2387,38.0,31.0
2388,38.0,31.0
2389,38.0,31.0
2390,38.0,31.0
2391,38.0,31.0
2392,38.0,31.0
2393,38.0,31.0
2394,38.0,31.0
2395,37.939987752602576,31.0
2396,37.84017146356402,31.0
2397,37.74035517452543,31.0
2398,37.64053888548685,31.15995514323584
2399,37.54072259644826,31.35977163829142
2400,37.440906307409705,31.55958813334695
2401,37.34109001837112,31.75940462840253
2402,37.24127372933253,31.959221123458065
2403,37.14145744029395,32.0
2404,37.04164115125536,32.0
2405,37.0,32.0
2406,37.0,32.0
2407,37.0,32.0
2408,37.0,32.15812009379147
2409,37.0,32.357936588847
2410,37.0,32.55775308390258
2411,37.0,32.75756957895811
2412,37.0,32.9573860740137
2413,37.0,33.314405138138454
2414,37.0,33.714038128249626
2415,37.0,34.1136711183608
2416,37.0,34.51330410847186
2417,37.0,34.91293709858303
2418,37.0,35.156285044347044
2419,37.0,35.35610153940263
2420,37.0,35.55591803445816
2421,37.0,35.755734529513745
2422,37.0,35.95555102456933
2423,37.0,36.46610255887458
2424,37.0,37.06555204404134
2425,37.0,37.66500152920793
2426,37.0,38.264451014374686
2427,37.0,38.86390049954127
2428,37.0,39.15444999490268
2429,37.0,39.354266489958206
2430,37.0,39.55408298501379
2431,37.0,39.75389948006938
2432,37.0,39.95371597512491
2433,37.0,40.153532470180494
2434,37.0,40.35334896523602
2435,37.0,40.55316546029161
2436,37.0,40.75298195534714
2437,37.0,40.95279845040272
2438,37.0,41.15261494545831
2439,37.0,41.35243144051384
2440,37.0,41.55224793556943
2441,37.0,41.75206443062496
2442,37.0,41.95188092568054
2443,37.0,42.0
2444,37.0,42.0
2445,37.0,42.0
2446,37.0,42.0
2447,37.0,42.0
2448,37.0,42.15077989601389
2449,37.0,42.35059639106947
2450,37.0,42.550412886125
2451,37.0,42.75022938118059
2452,37.0,42.95004587623612
2453,37.0,42.850137628708296
2454,37.0,42.65032113365271
2455,37.0,42.45050463859718
2456,37.0,42.2506881435416
2457,37.0,42.05087164848607
2458,37.0,41.85105515343048
2459,37.0,41.65123865837495
2460,37.0,41.45142216331936
2461,37.0,41.25160566826378
2462,37.0,41.05178917320825
2463,37.0,41.0
2464,37.0,41.0
2465,37.0,41.0
2466,37.0,41.0
2467,37.0,41.0
2468,37.0,41.0
2469,37.0,41.0
2470,37.0,41.0
2471,37.0,41.0
2472,37.0,41.0
2473,37.0,41.0
2474,37.0,41.0
2475,37.0,41.0
2476,37.0,41.0
2477,37.0,41.0
2478,37.0,41.14527474768073
2479,37.0,41.34509124273632
2480,37.0,41.544907737791846
2481,37.0,41.74472423284743
2482,37.0,41.94454072790296
2483,37.0,42.0
2484,37.0,42.0
2485,36.95652173913047,42.0
2486,36.85670545009188,42.0
2487,36.756889161053294,42.0
2488,36.65707287201471,42.0
2489,36.55725658297612,42.0
2490,36.457440293937566,42.0
2491,36.35762400489898,42.0
2492,36.2578077158604,42.0
2493,36.15799142682181,41.85747782648582
2494,36.05817513778325,41.65766133143029
2495,36.0,41.457844836374704
2496,36.0,41.258028341319175
2497,36.0,41.05821184626359
2498,36.0,41.0
2499,36.0,41.0
2500,36.0,41.0
2501,36.0,41.0
2502,36.0,41.0
2503,36.0,41.0
2504,36.0,41.0
2505,36.0,41.0
2506,36.0,41.0
2507,36.0,41.0
2508,36.0,41.0
2509,36.0,41.0
2510,36.0,41.0
2511,36.0,41.0
2512,36.0,41.0
2513,36.0,41.13885207462539
2514,36.0,41.33866856968092
2515,36.0,41.538485064736506
2516,36.0,41.73830155979204
2517,36.0,41.93811805484762
2518,36.0,42.0
2519,36.0,42.0
2520,36.0,42.0
2521,36.0,42.0
2522,36.0,42.0
2523,36.0,42.0
2524,36.0,42.0
2525,36.0,42.0
2526,36.0,42.0
2527,36.0,42.0
2528,36.0,42.0
2529,36.0,42.0
2530,36.0,42.0
2531,36.0,42.0
2532,36.0,42.0
2533,36.0,42.0
2534,36.0,42.0
2535,35.9657072872015,42.0
2536,35.86589099816291,42.0
2537,35.766074709124325,42.0
2538,35.66625842008574,42.0
2539,35.56644213104718,42.0
2540,35.4666258420086,42.0
2541,35.36680955297001,42.0
2542,35.266993263931425,42.0
2543,35.16717697489284,42.53338770516893
2544,35.06736068585428,43.33265368539105
2545,35.0,44.1319196656134
2546,35.0,44.93118564583551
2547,35.0,45.73045162605786
2548,35.0,45.86757059843001
2549,35.0,45.66775410337442
2550,35.0,45.467937608318834
2551,35.0,45.268121113263305
2552,35.0,45.06830461820772
2553,35.0,44.73697624630438
2554,35.0,44.33734325619321
2555,35.0,43.93771026608215
2556,35.0,43.53807727597098
2557,35.0,43.138444285859805
2558,35.0,42.60821694362312
2559,35.0,42.00876745845636
2560,35.0,41.409317973289774
2561,35.0,40.809868488123016
2562,35.0,40.21041900295643
2563,35.0,39.87032317259661
2564,35.0,39.67050667754097
2565,35.0,39.47069018248544
2566,35.0,39.27087368742991
2567,35.0,39.07105719237427
2568,35.0,38.87124069731874
2569,35.0,38.67142420226321
2570,35.0,38.47160770720768
2571,35.0,38.27179121215204
2572,35.0,38.07197471709651
2573,35.0,37.87215822204098
2574,35.0,37.67234172698534
2575,35.0,37.47252523192981
2576,35.0,37.27270873687428
2577,35.0,37.07289224181875
2578,35.0,37.0
2579,35.0,37.0
2580,35.0,37.0
2581,35.0,37.0
2582,35.0,37.0
2583,35.0,36.74798654297069
2584,35.0,36.34835355285964
2585,34.9748928352725,35.94872056274835
2586,34.87507654623397,35.54908757263729
2587,34.775260257195384,35.14945458252623
2588,34.6754439681568,35.0
2589,34.57562767911821,35.0
2590,34.47581139007963,35.0
2591,34.37599510104104,35.0
2592,34.276178812002456,35.0
2593,34.17636252296387,34.87582832092971
2594,34.076546233925285,34.676011825874184
2595,34.0,34.476195330818655
2596,34.0,34.27637883576301
2597,34.0,34.07656234070748
2598,34.0,33.87674584565195
2599,34.0,33.67692935059631
2600,34.0,33.47711285554078
2601,34.0,33.27729636048525
2602,34.0,33.07747986542972
2603,34.0,32.75532674074816
2604,34.0,32.3556937506371
2605,34.0,31.956060760526043
2606,34.0,31.55642777041476
2607,34.0,31.1567947803037
2608,34.0,30.87858089509632
2609,34.0,30.67876440004079
2610,34.0,30.478947904985148
2611,34.0,30.27913140992962
2612,34.0,30.07931491487409
2613,34.0,29.879498419818447
2614,34.0,29.67968192476292
2615,34.0,29.479865429707388
2616,34.0,29.28004893465186
2617,34.0,29.080232439596216
2618,34.0,28.880415944540687
2619,34.0,28.68059944948516
2620,34.0,28.480782954429515
2621,34.0,28.280966459373985
2622,34.0,28.081149964318456
2623,34.0,27.881333469262927
2624,34.0,27.681516974207284
2625,33.98224127372936,27.481700479151755
2626,33.88242498469077,27.281883984096226
2627,33.782608695652186,27.082067489040696
2628,33.6827924066136,26.882250993985053
2629,33.582976117575015,26.682434498929524
2630,33.48315982853643,26.482618003873995
2631,33.3833435394979,26.282801508818352
2632,33.283527250459315,26.082985013762823
2633,33.18371096142073,25.766337037414587
2634,33.083894672382144,25.36670404730353
2635,33.0,24.967071057192243
2636,33.0,24.567438067081184
2637,33.0,24.16780507697013
2638,33.0,24.0
2639,33.0,24.0
2640,33.0,24.0
2641,33.0,24.0
2642,33.0,24.0
2643,33.0,23.88500356815166
2644,33.0,23.68518707309613
2645,33.0,23.485370578040488
2646,33.0,23.28555408298496
2647,33.0,23.08573758792943
2648,33.0,22.8859210928739
2649,33.0,22.686104597818257
2650,33.0,22.486288102762728
2651,33.0,22.2864716077072
2652,33.0,22.08665511265156
2653,33.0,22.0
2654,33.0,22.0
2655,32.98775260257196,22.0
2656,32.88793631353337,22.0
2657,32.78812002449479,22.0
2658,32.68830373545626,21.887756142318267
2659,32.58848744641767,21.687939647262738
2660,32.48867115737909,21.48812315220709
2661,32.3888548683405,21.28830665715157
2662,32.28903857930192,21.08849016209604
2663,32.18922229026333,21.0
2664,32.089406001224745,21.0
2665,32.0,21.0
2666,32.0,21.0
2667,32.0,21.0
2668,32.0,21.0
2669,32.0,21.0
2670,32.0,21.0
2671,32.0,21.0
2672,32.0,21.0
2673,32.0,20.89050871648488
2674,32.0,20.69069222142923
2675,32.0,20.4908757263737
2676,32.0,20.29105923131817
2677,32.0,20.09124273626253
2678,32.0,20.0
2679,32.0,20.0
2680,32.0,20.0
2681,32.0,20.0
2682,32.0,20.0
2683,32.0,20.0
2684,32.0,20.0
2685,31.993263931414617,20.0
2686,31.89344764237603,20.0
2687,31.79363135333745,20.0
2688,31.69381506429886,20.0
2689,31.593998775260275,20.0
2690,31.49418248622169,20.0
2691,31.394366197183103,20.0
2692,31.29454990814452,20.0
2693,31.19473361910593,20.0
2694,31.094917330067403,20.0
2695,31.0,20.0
2696,31.0,20.0
2697,31.0,20.0
2698,31.0,19.895096340095847
2699,31.0,19.695279845040204
2700,31.0,19.495463349984675
2701,31.0,19.295646854929146
2702,31.0,19.095830359873503
2703,31.0,19.0
2704,31.0,19.0
2705,30.99693815064301,19.0
2706,30.89712186160444,19.0
2707,30.797305572565847,19.0
2708,30.69748928352726,19.0
2709,30.59767299448868,19.0
2710,30.49785670545009,19.0
2711,30.398040416411504,19.0
2712,30.298224127372976,19.0
2713,30.19840783833439,19.0
2714,30.098591549295804,19.0
2715,30.0,19.0
2716,30.0,19.0
2717,30.0,19.0
2718,30.0,19.0
2719,30.0,19.0
2720,30.0,19.0
2721,30.0,19.0
2722,30.0,19.0
2723,30.0,19.90284432663964
2724,30.0,21.7011927821394
2725,30.0,23.499541237639164
2726,30.0,25.297889693138927
2727,30.0,27.09623814863972
2728,30.0,28.0
2729,30.0,28.0
2730,30.0,28.0
2731,30.0,28.0
2732,30.0,28.0
2733,30.0,28.196961973697626
2734,30.0,28.59659496380891
2735,30.0,28.99622795391997
2736,29.90263319044704,29.39586094403103
2737,29.80281690140845,29.795493934142087
2738,29.703000612369863,30.29269038638006
2739,29.60318432333133,30.892139871546647
2740,29.50336803429275,31.491589356713234
2741,29.403551745254163,32.09103884188016
2742,29.303735456215577,32.69048832704675
2743,29.20391916717699,33.386583749617785
2744,29.10410287813841,34.1858497298399
2745,29.00428658909982,34.98511571006247
2746,29.0,35.78438169028459
2747,29.0,36.58364767050671
2748,29.0,37.38291365072928
2749,29.0,38.1821796309514
2750,29.0,38.98144561117351
2751,29.0,39.78071159139563
2752,29.0,40.5799775716182
2753,29.0,41.18962177592016
2754,29.0,41.58925476603122
2755,29.0,41.9888877561425
2756,29.0,42.38852074625356
2757,29.0,42.78815373636462
2758,29.0,43.09389336323784
2759,29.0,43.29370985829348
2760,29.0,43.49352635334901
2761,29.0,43.69334284840454
2762,29.0,43.89315934346007
2763,29.0,44.0
2764,29.0,44.0
2765,29.0,44.0
2766,29.0,44.0
2767,29.0,44.0
2768,29.0,44.09205831379347
2769,29.0,44.291874808849
2770,29.0,44.491691303904645
2771,29.0,44.691507798960174
2772,29.0,44.8913242940157
2773,29.0,45.18228157814269
2774,29.0,45.58191456825375
2775,29.0,45.98154755836481
2776,29.0,46.38118054847587
2777,29.0,46.780813538587154
2778,29.0,47.09022326434911
2779,29.0,47.29003975940464
2780,29.0,47.48985625446028
2781,29.0,47.68967274951581
2782,29.0,47.88948924457134
2783,29.0,48.17861147925373
2784,29.0,48.57824446936502
2785,29.0,48.97787745947608
2786,29.0,49.377510449587135
2787,29.0,49.77714343969842
2788,29.0,50.08838821490474
2789,29.0,50.28820470996027
2790,29.0,50.4880212050158
2791,29.0,50.68783770007144
2792,29.0,50.88765419512697
2793,29.0,51.0874706901825
2794,29.0,51.28728718523803
2795,29.0,51.48710368029367
2796,29.0,51.6869201753492
2797,29.0,51.88673667040473
2798,29.0,52.0
2799,29.0,52.0
2800,29.0,52.0
2801,29.0,52.0
2802,29.0,52.0
2803,29.0,51.91436435926187
2804,29.0,51.71454786420634
2805,29.0,51.514731369150695
2806,28.91549295774649,51.314914874095166
2807,28.81567666870791,51.11509837903964
2808,28.715860379669323,50.91528188398411
2809,28.616044090630737,50.71546538892847
2810,28.51622780159221,50.515648893872935
2811,28.416411512553623,50.315832398817406
2812,28.31659522351504,50.11601590376176
2813,28.21677893447645,49.91619940870624
2814,28.116962645437862,49.71638291365071
2815,28.01714635639928,49.516566418595175
2816,28.0,49.31674992353953
2817,28.0,49.116933428484
2818,28.0,48.91711693342848
2819,28.0,48.71730043837283
2820,28.0,48.5174839433173
2821,28.0,48.31766744826177
2822,28.0,48.11785095320624
2823,28.0,48.0
2824,28.0,48.0
2825,28.0,48.0
2826,28.0,48.0
2827,28.0,48.0
2828,28.0,48.0
2829,28.0,48.0
2830,28.0,48.0
2831,28.0,48.0
2832,28.0,48.0
2833,28.0,48.08013049240492
2834,28.0,48.27994698746056
2835,28.0,48.47976348251609
2836,28.0,48.67957997757162
2837,28.0,48.87939647262726
2838,28.0,48.92078703231721
2839,28.0,48.72097053726168
2840,28.0,48.52115404220615
2841,28.0,48.321337547150506
2842,28.0,48.12152105209498
2843,28.0,47.92170455703945
2844,28.0,47.721888061983805
2845,28.0,47.52207156692828
2846,28.0,47.322255071872746
2847,28.0,47.12243857681722
2848,28.0,47.0
2849,28.0,47.0
2850,28.0,47.0
2851,28.0,47.0
2852,28.0,47.0
2853,28.0,47.0
2854,28.0,47.0
2855,28.0,47.0
2856,28.0,47.0
2857,28.0,47.0
2858,28.0,47.07554286879406
2859,28.0,47.27535936384959
2860,28.0,47.47517585890512
2861,28.0,47.67499235396065
2862,28.0,47.87480884901629
2863,28.0,48.07462534407182
2864,28.0,48.27444183912735
2865,28.0,48.47425833418288
2866,28.0,48.67407482923852
2867,28.0,48.87389132429405
2868,28.0,49.0
2869,28.0,49.0
2870,28.0,49.0
2871,28.0,49.0
2872,28.0,49.0
2873,28.0,48.92720970537255
2874,28.0,48.72739321031702
2875,28.0,48.52757671526149
2876,28.0,48.327760220205846
2877,28.0,48.12794372515032
2878,28.0,48.0
2879,28.0,48.0
2880,28.0,48.0
2881,28.0,48.0
2882,28.0,48.0
2883,28.0,48.0
2884,28.0,48.0
2885,28.0,48.0
2886,28.0,48.0
2887,28.0,48.0
2888,28.0,48.0
2889,28.0,48.0
2890,28.0,48.0
2891,28.0,48.0
2892,28.0,48.0
2893,28.0,47.930879804261394
2894,28.0,47.73106330920575
2895,28.0,47.53124681415022
2896,28.0,47.33143031909469
2897,28.0,47.13161382403917
2898,28.0,47.06820267101648
2899,28.0,47.26801916607201
2900,28.0,47.46783566112754
2901,28.0,47.66765215618318
2902,28.0,47.86746865123871
2903,28.0,48.0
2904,28.0,48.0
2905,28.0,48.0
2906,28.0,48.0
2907,28.0,48.0
2908,28.0,48.0
2909,28.0,48.0
2910,28.0,48.0
2911,28.0,48.0
2912,28.0,48.0
2913,28.0,48.06545009684987
2914,28.0,48.2652665919054
2915,28.0,48.465083086961045
2916,28.0,48.664899582016574
2917,28.0,48.8647160770721
2918,28.0,49.06453257212763
2919,28.0,49.26434906718328
2920,28.0,49.4641655622388
2921,28.0,49.663982057294334
2922,28.0,49.86379855234998
2923,28.0,50.06361504740551
2924,28.0,50.26343154246104
2925,28.0,50.46324803751656
2926,28.062461726883043,50.66306453257221
2927,28.16227801592157,50.862881027627736
2928,28.26209430496016,51.0
2929,28.361910593998743,51.0
2930,28.46172688303733,51.0
2931,28.561543172075915,51.0
2932,28.6613594611145,51.0
2933,28.76117575015309,51.06177999796114
2934,28.86099203919167,51.26159649301667
2935,28.960808328230257,51.4614129880722
2936,29.0,51.66122948312773
2937,29.0,51.86104597818337
2938,29.0,52.0608624732389
2939,29.0,52.26067896829443
2940,29.0,52.46049546335007
2941,29.0,52.6603119584056
2942,29.0,52.86012845346113
2943,29.0,53.11988989703332
2944,29.0,53.5195228871446
2945,29.0,53.91915587725566
2946,29.058787507654586,54.31878886736672
2947,29.15860379669317,54.718421857478006
2948,29.25842008573176,55.05902742379453
2949,29.358236374770343,55.25884391885006
2950,29.458052663808928,55.45866041390559
2951,29.55786895284752,55.658476908961234
2952,29.6576852418861,55.85829340401676
2953,29.757501530924685,56.0
2954,29.85731781996321,56.0
2955,29.9571341090018,56.0
2956,30.0,56.0
2957,30.0,56.0
2958,30.0,56.057192374350166
2959,30.0,56.257008869405695
2960,30.0,56.45682536446122
2961,30.0,56.65664185951687
2962,30.0,56.8564583545724
2963,30.0,57.0
2964,30.0,57.0
2965,30.0,57.0
2966,30.0,57.0
2967,30.0,57.0
2968,30.0,57.055357324905685
2969,30.0,57.25517381996133
2970,30.0,57.45499031501686
2971,30.0,57.65480681007239
2972,30.0,57.85462330512803
2973,30.0,58.05443980018356
2974,30.0,58.25425629523909
2975,30.0,58.45407279029462
2976,30.053276178811984,58.65388928535026
2977,30.15309246785057,58.85370578040579
2978,30.252908756889155,59.0
2979,30.35272504592774,59.0
2980,30.452541334966327,59.0
2981,30.552357624004856,59.0
2982,30.65217391304344,59.0
2983,30.751990202082027,59.05260475073919
2984,30.85180649112061,59.25242124579472
2985,30.9516227801592,59.45223774085025
2986,31.0,59.65205423590589
2987,31.0,59.85187073096142
2988,31.0,60.05168722601695
2989,31.0,60.25150372107248
2990,31.0,60.45132021612813
2991,31.0,60.65113671118365
2992,31.0,60.85095320623918
2993,31.0,61.050769701294826
2994,31.0,61.25058619635036
2995,31.0,61.45040269140589
2996,31.049601959583583,61.65021918646141
2997,31.14941824862217,61.850035681517056
2998,31.249234537660755,62.0
2999,31.349050826699283,62.0
3000,31.44886711573787,62.0
3001,31.54868340477645,62.0
3002,31.64849969381504,62.0
3003,31.748315982853622,62.0
3004,31.84813227189221,62.0
3005,31.9479485609308,62.0
3006,32.0,62.0
3007,32.0,62.0
3008,32.0,62.0
3009,32.0,62.0
3010,32.0,62.0
3011,32.0,62.0
3012,32.0,62.0
3013,32.0,61.95290039759402
3014,32.0,61.75308390253849
3015,32.0,61.55326740748285
3016,32.0,61.35345091242732
3017,32.0,61.15363441737179
3018,32.0,60.907635844632296
3019,32.0,60.50800285452124
3020,32.0,60.10836986441018
3021,32.0,59.70873687429912
3022,32.0,59.30910388418784
3023,32.0,59.40738097665451
3024,32.0,61.20572943215427
3025,32.0,63.00407788765506
3026,32.0,64.80242634315482
3027,32.0,66.60077479865458
3028,32.0,67.91130594352126
3029,32.0,67.51167295340997
3030,32.0,67.11203996329891
3031,32.0,66.71240697318785
3032,32.0,66.3127739830768
3033,32.0,65.86971148944826
3034,32.0,65.27026200428168
3035,32.0,64.67081251911509
3036,32.0,64.07136303394816
3037,32.0,63.47191354878157
3038,32.0,63.0
3039,32.0,63.0
3040,32.0,63.0
3041,32.0,63.0
3042,32.0,63.0
3043,32.0,62.87521663778136
3044,32.0,62.275767152614776
3045,32.0,61.67631766744819
3046,32.0,61.0768681822816
3047,32.0,60.47741869711467
3048,32.0,59.95932307064936
3049,32.0,59.75950657559383
3050,32.0,59.55969008053819
3051,32.0,59.35987358548266
3052,32.0,59.16005709042713
3053,32.0,58.880721786114805
3054,32.0,58.28127230094788
3055,32.0,57.68182281578129
3056,32.0,57.0823733306147
3057,32.0,56.48292384544777
3058,32.0,55.96115812009373
3059,32.0,55.7613416250382
3060,32.0,55.56152512998267
3061,32.0,55.36170863492703
3062,32.0,55.1618921398715
3063,32.0,54.924151289631936
3064,32.0,54.52451829952088
3065,32.0,54.12488530940959
3066,32.0,53.72525231929853
3067,32.0,53.32561932918748
3068,32.0,52.962993169538095
3069,32.0,52.763176674482565
3070,32.0,52.56336017942704
3071,32.0,52.36354368437151
3072,32.0,52.16372718931586
3073,32.0,51.963910694260335
3074,32.0,51.764094199204806
3075,32.0,51.56427770414916
3076,32.0,51.36446120909363
3077,32.0,51.1646447140381
3078,32.0,51.0
3079,32.0,51.0
3080,32.0,51.0
3081,32.0,51.0
3082,32.0,51.0
3083,32.0,51.0
3084,32.0,51.0
3085,32.0,51.0
3086,32.0,51.0
3087,32.0,51.0
3088,32.0,51.06667346314612
3089,32.0,51.4663064532574
3090,32.0,51.86593944336846
3091,32.0,52.26557243347952
3092,32.0,52.66520542359058
3093,32.0,53.06483841370186
3094,32.0,53.46447140381292
3095,32.0,53.86410439392398
3096,32.0,54.26373738403527
3097,32.0,54.663370374146325
3098,32.0,55.06300336425738
3099,32.0,55.46263635436844
3100,32.0,55.86226934447973
3101,32.0,56.26190233459079
3102,32.0,56.661535324701845
3103,32.0,57.0
3104,32.0,57.0
3105,32.0,57.0
3106,32.029393753827264,57.0
3107,32.12921004286585,57.0
3108,32.22902633190444,57.0
3109,32.32884262094302,57.0
3110,32.42865890998161,57.0
3111,32.52847519902019,57.0
3112,32.62829148805878,57.0
3113,32.728107777097364,57.0
3114,32.82792406613595,57.0
3115,32.92774035517448,57.0
3116,32.972443355786936,57.0
3117,32.87262706674835,57.0
3118,32.772810777709765,57.0
3119,32.67299448867118,57.0
3120,32.57317819963259,57.0
3121,32.47336191059401,57.0
3122,32.37354562155542,57.0
3123,32.27372933251684,56.97308594148228
3124,32.17391304347831,56.77326944642675
3125,32.07409675443972,56.57345295137111
3126,32.02571953459886,56.37363645631558
3127,32.12553582363745,56.17381996126005
3128,32.225352112676035,56.0
3129,32.32516840171462,56.0
3130,32.424984690753206,56.0
3131,32.52480097979179,56.0
3132,32.62461726883038,56.0
3133,32.724433557868906,55.97492099092665
3134,32.82424984690749,55.77510449587112
3135,32.92406613594608,55.57528800081559
3136,33.0,55.37547150575995
3137,33.0,55.17565501070442
3138,33.0,55.02416148435111
3139,33.0,55.223977979406754
3140,33.0,55.42379447446229
3141,33.0,55.62361096951781
3142,33.0,55.82342746457334
3143,33.0,56.0
3144,33.0,56.0
3145,33.0,56.0
3146,33.0,56.0
3147,33.0,56.0
3148,33.0,55.977673565093255
3149,33.0,55.777857070037726
3150,33.0,55.57804057498208
3151,33.0,55.37822407992656
3152,33.0,55.178407584871024
3153,33.0,55.0
3154,33.0,55.0
3155,33.0,55.0
3156,33.0,55.0
3157,33.0,55.0
3158,33.0,55.0
3159,33.0,55.0
3160,33.0,55.0
3161,33.0,55.0
3162,33.0,55.0
3163,33.0,55.0
3164,33.0,55.0
3165,33.0,55.0
3166,33.0,55.0
3167,33.0,55.0
3168,33.0,55.0
3169,33.0,55.0
3170,33.0,55.0
3171,33.0,55.0
3172,33.0,55.0
3173,33.0,55.0
3174,33.0,55.0
3175,33.0,55.0
3176,33.01653398652786,55.0
3177,33.11635027556645,55.0
3178,33.216166564604976,55.016821286573645
3179,33.31598285364356,55.21663778162917
3180,33.41579914268215,55.4164542766847
3181,33.51561543172073,55.61627077174023
3182,33.61543172075932,55.81608726679588
3183,33.715248009797904,56.015903761851405
3184,33.81506429883649,56.21572025690693
3185,33.914880587875075,56.41553675196258
3186,34.0,56.615353247018106
3187,34.0,56.81516974207364
3188,34.0,57.0
3189,34.0,57.0
3190,34.0,57.0
3191,34.0,57.0
3192,34.0,57.0
3193,34.0,57.01406871240704
3194,34.0,57.21388520746257
3195,34.0,57.4137017025181
3196,34.0,57.61351819757374
3197,34.0,57.81333469262927
3198,34.0,58.0131511876848
3199,34.0,58.21296768274033
3200,34.0,58.41278417779597
3201,34.0,58.6126006728515
3202,34.0,58.81241716790703
3203,34.0,59.01223366296267
3204,34.0,59.2120501580182
3205,34.0,59.41186665307373
3206,34.0110226576852,59.61168314812926
3207,34.11083894672379,59.8114996431849
3208,34.210655235762374,60.01131613824043
3209,34.31047152480096,60.21113263329596
3210,34.410287813839545,60.4109491283516
3211,34.51010410287813,60.61076562340713
3212,34.60992039191672,60.81058211846266
3213,34.7097366809553,61.01039861351819
3214,34.80955296999383,61.21021510857384
3215,34.90936925903242,61.41003160362936
3216,35.0,61.60984809868489
3217,35.0,61.809664593740536
3218,35.0,62.00948108879607
3219,35.0,62.2092975838516
3220,35.0,62.40911407890712
3221,35.0,62.608930573962766
3222,35.0,62.808747069018295
3223,35.0,63.00856356407383
3224,35.0,63.20838005912947
3225,35.0,63.408196554185
3226,35.0073484384568,63.608013049240526
3227,35.10716472749539,63.807829544296055
3228,35.20698101653397,64.0076460393517
3229,35.30679730557256,64.20746253440723
3230,35.406613594611144,64.40727902946276
3231,35.50642988364973,64.6070955245184
3232,35.60624617268826,64.80691201957393
3233,35.706062461726845,65.0
3234,35.80587875076543,65.0
3235,35.905695039804016,65.0
3236,36.0,65.0
3237,36.0,65.0
3238,36.0,65.0
3239,36.0,65.0
3240,36.0,65.0
3241,36.0,65.0
3242,36.0,65.0
3243,36.0,65.00489346518509
3244,36.0,65.20470996024062
3245,36.0,65.40452645529615
3246,36.0,65.60434295035179
3247,36.0,65.80415944540732
3248,36.0,66.0
3249,36.0,66.0
3250,36.0,66.0
3251,36.0,66.0
3252,36.0,66.0
3253,36.0,66.0
3254,36.0,66.0
3255,36.0,66.0
3256,36.0018371096142,66.0
3257,36.10165339865279,66.0
3258,36.20146968769132,66.0
3259,36.3012859767299,66.0
3260,36.401102265768486,66.0
3261,36.50091855480707,66.0
3262,36.60073484384566,66.0
3263,36.70055113288424,66.0
3264,36.80036742192283,66.0
3265,36.90018371096141,66.0
3266,37.0,66.0
3267,37.0,66.0
3268,37.0,66.0
3269,37.0,66.0
3270,37.0,66.0
3271,37.0,66.0
3272,37.0,66.0
3273,37.0,66.0
3274,37.0,66.0
3275,37.0,66.0
3276,37.0,66.0
3277,37.0,66.0
3278,37.0,66.0
3279,37.0,65.80171271281472
3280,37.0,65.60189621775919
3281,37.0,65.40207972270355
3282,37.0,65.20226322764802
3283,37.0,65.00244673259249
3284,37.0,65.0
3285,37.0,65.0
3286,37.0,65.0
3287,37.09614206981013,65.0
3288,37.19595835884871,65.0
3289,37.2957746478873,65.0
3290,37.395590936925885,65.0
3291,37.49540722596447,65.0
3292,37.595223515003056,65.0
3293,37.69503980404164,65.0
3294,37.79485609308017,64.80446528698133
3295,37.89467238211876,64.60464879192568
3296,37.99448867115734,64.40483229687015
3297,38.0,64.20501580181462
3298,38.0,64.0051993067591
3299,38.0,64.0
3300,38.0,64.0
3301,38.0,64.0
3302,38.0,64.0
3303,38.0,64.0
3304,38.0,64.0
3305,38.0,64.0
3306,38.0,64.0
3307,38.09246785058173,64.0
3308,38.19228413962031,64.0
3309,38.2921004286589,63.80721786114793
3310,38.39191671769749,63.60740136609229
3311,38.49173300673607,63.40758487103676
3312,38.5915492957746,63.20776837598123
3313,38.691365584813184,63.00795188092559
3314,38.79118187385177,63.0
3315,38.89099816289036,63.0
3316,38.99081445192894,63.0
3317,39.0,63.0
3318,39.0,63.0
3319,39.0,62.8090529105923
